alpha3,name,country_code,year,fb,pop,fb_share,refugee,pob_code,disp,imm,disp_share
LCA,Saint Lucia,662,2005,9839,163408,6.021125036717908,~,662,46897,NA,0.28699329286203856
LCA,Saint Lucia,662,2010,9050,174092,5.1984008455299495,6,662,50318,NA,0.2890310870114652
LCA,Saint Lucia,662,2015,8673,179131,4.841708023736818,~,662,57939,NA,0.32344485320798744
LCA,Saint Lucia,662,2020,8338,183629,4.54067712616199,~,662,71227,NA,0.38788535579892064
MAF,Saint Martin (French part)*,663,1990,NA,31522,NA,~,663,0,NA,0
MAF,Saint Martin (French part)*,663,1995,NA,27320,NA,~,663,0,NA,0
MAF,Saint Martin (French part)*,663,2000,NA,28935,NA,~,663,0,NA,0
MAF,Saint Martin (French part)*,663,2005,NA,34252,NA,~,663,0,NA,0
MAF,Saint Martin (French part)*,663,2010,NA,37582,NA,~,663,0,NA,0
MAF,Saint Martin (French part)*,663,2015,NA,35865,NA,~,663,0,NA,0
MAF,Saint Martin (French part)*,663,2020,NA,38659,NA,~,663,0,NA,0
VCT,Saint Vincent and the Grenadines,670,1990,3970,107489,3.693401185237559,~,670,37010,NA,0.34431430192856943
VCT,Saint Vincent and the Grenadines,670,1995,4135,108043,3.827179919106282,~,670,45669,NA,0.42269281674888703
VCT,Saint Vincent and the Grenadines,670,2000,4307,107787,3.9958436546151206,~,670,53543,NA,0.4967482163897316
VCT,Saint Vincent and the Grenadines,670,2005,4436,108617,4.084075236841379,~,670,55611,NA,0.5119916771776057
VCT,Saint Vincent and the Grenadines,670,2010,4569,108260,4.22039534454092,~,670,55435,NA,0.5120543136892666
VCT,Saint Vincent and the Grenadines,670,2015,4637,109135,4.248866083291336,~,670,62292,NA,0.5707793100288633
VCT,Saint Vincent and the Grenadines,670,2020,4738,110947,4.270507539636043,38,670,55525,NA,0.5004641856021343
SXM,Sint Maarten (Dutch part)*,534,1990,NA,28814,NA,~,534,707,NA,0.02453668355660443
SXM,Sint Maarten (Dutch part)*,534,1995,NA,31164,NA,~,534,914,NA,0.029328712617122322
SXM,Sint Maarten (Dutch part)*,534,2000,NA,32564,NA,~,534,1186,NA,0.036420587151455595
SXM,Sint Maarten (Dutch part)*,534,2005,13099,33436,39.176336882402204,~,534,1246,NA,0.03726522311281254
SXM,Sint Maarten (Dutch part)*,534,2010,26203,34166,76.69320376982965,~,534,3303,NA,0.09667505707428438
SXM,Sint Maarten (Dutch part)*,534,2015,27295,39967,68.2938424199965,11,534,1929,NA,0.048264818475242076
SXM,Sint Maarten (Dutch part)*,534,2020,28845,42882,67.2659857282776,9,534,2191,NA,0.05109369898792034
TTO,Trinidad and Tobago,780,1990,50666,1221121,4.149138373674681,~,780,197440,NA,0.16168749861807308
TTO,Trinidad and Tobago,780,1995,45994,1254200,3.6671982140009565,~,780,251142,NA,0.2002407909424334
TTO,Trinidad and Tobago,780,2000,41753,1267159,3.295008755807282,~,780,307795,NA,0.2429016405991671
TTO,Trinidad and Tobago,780,2005,44812,1296497,3.4563905662720393,~,780,322906,NA,0.24906035262711754
TTO,Trinidad and Tobago,780,2010,48226,1328144,3.631082171812695,131,780,350517,NA,0.26391490681733304
TTO,Trinidad and Tobago,780,2015,50021,1370332,3.6502832890131733,195,780,368633,NA,0.2690099917392282
TTO,Trinidad and Tobago,780,2020,78849,1399491,5.634119833568062,27352,780,330519,NA,0.23617086497876727
TCA,Turks and Caicos Islands*,796,1990,5062,12115,41.782913743293435,~,796,2308,NA,0.19050763516302105
TCA,Turks and Caicos Islands*,796,1995,7039,16221,43.394365328894644,~,796,1533,NA,0.09450712039948216
TCA,Turks and Caicos Islands*,796,2000,9015,20171,44.692875910961284,~,796,740,NA,0.036686331862574986
TCA,Turks and Caicos Islands*,796,2005,13115,28181,46.538447890422624,~,796,1190,NA,0.042227032397714775
TCA,Turks and Caicos Islands*,796,2010,17216,32658,52.716026700961486,~,796,2197,NA,0.0672729499663176
TCA,Turks and Caicos Islands*,796,2015,22723,35979,63.15628561105089,~,796,2454,NA,0.06820645376469607
TCA,Turks and Caicos Islands*,796,2020,25748,38718,66.50136887235911,~,796,2689,NA,0.06945090138953458
VIR,United States Virgin Islands*,850,1990,51970,103755,50.08915233000819,~,850,2309,NA,0.022254349187990942
VIR,United States Virgin Islands*,850,1995,54241,107388,50.5093678995791,~,850,3030,NA,0.028215443066264386
VIR,United States Virgin Islands*,850,2000,56611,108730,52.06566724914927,~,850,3814,NA,0.03507771544192035
VIR,United States Virgin Islands*,850,2005,56647,107801,52.54775002087179,~,850,3638,NA,0.03374736783517778
VIR,United States Virgin Islands*,850,2010,56684,106086,53.43212110928869,~,850,3711,NA,0.03498105310785589
VIR,United States Virgin Islands*,850,2015,56721,104950,54.04573606479276,~,850,3953,NA,0.03766555502620295
VIR,United States Virgin Islands*,850,2020,56753,104423,54.34913764209034,~,850,3908,NA,0.037424705285234096
BLZ,Belize,84,1990,30404,187554,16.210797956855092,30404,84,36101,NA,0.19248323149599583
BLZ,Belize,84,1995,33446,206962,16.160454576202397,8750,84,41950,NA,0.2026942143968458
BLZ,Belize,84,2000,36488,247310,14.753952529214345,9812,84,48211,NA,0.1949415713072662
BLZ,Belize,84,2005,41438,283798,14.601230452645897,638,84,51883,NA,0.18281665128013588
BLZ,Belize,84,2010,46390,322465,14.386057401578467,164,84,57371,NA,0.17791388212674245
BLZ,Belize,84,2015,54615,360926,15.131910696375433,755,84,63099,NA,0.1748253104514499
BLZ,Belize,84,2020,62043,397621,15.603552126270998,2179,84,52756,NA,0.13267910900078214
CRI,Costa Rica,188,1990,417628,3119436,13.387932946853212,277505,188,69283,NA,0.022210104647122107
CRI,Costa Rica,188,1995,364287,3545524,10.2745602624605,24226,188,84980,NA,0.023968248416877166
CRI,Costa Rica,188,2000,310946,3962369,7.847477102713049,6608,188,105227,NA,0.026556587738294946
CRI,Costa Rica,188,2005,358398,4285504,8.363030346022311,11476,188,117618,NA,0.027445546661489524
CRI,Costa Rica,188,2010,405779,4577371,8.864892096358368,19880,188,132317,NA,0.028906767662048805
CRI,Costa Rica,188,2015,411697,4847805,8.492441424520994,6899,188,138237,NA,0.02851537964088902
CRI,Costa Rica,188,2020,520729,5094114,10.222170135964763,114235,188,150241,NA,0.029493058066623556
SLV,El Salvador,222,1990,47360,5270074,0.898659108012525,20515,222,1241849,NA,0.23564166271669051
SLV,El Salvador,222,1995,39537,5628602,0.7024301949222915,10279,222,933103,NA,0.16577882038914815
SLV,El Salvador,222,2000,31713,5887930,0.5386103435332962,42,222,949042,NA,0.16118432114512232
SLV,El Salvador,222,2005,36029,6052124,0.5953116624841129,50,222,1118793,NA,0.18485956335329548
SLV,El Salvador,222,2010,40342,6183877,0.652373907178296,56,222,1337085,NA,0.21622115058239355
SLV,El Salvador,222,2015,42059,6325121,0.664951706062224,49,222,1512895,NA,0.23918830959913653
SLV,El Salvador,222,2020,42767,6486201,0.6593536031337913,85,222,1599058,NA,0.24653229216917577
GTM,Guatemala,320,1990,264257,9263820,2.8525705378558737,223239,320,348189,NA,0.03758589868974138
GTM,Guatemala,320,1995,156188,10408486,1.5005832740707918,111983,320,461891,NA,0.044376386729059344
GTM,Guatemala,320,2000,48119,11650744,0.4130122505481195,726,320,582796,NA,0.0500222131736823
GTM,Guatemala,320,2005,57214,13096028,0.4368805564557437,394,320,736715,NA,0.05625484307150229
GTM,Guatemala,320,2010,66386,14630420,0.453753207358367,140,320,924898,NA,0.06321746060605232
GTM,Guatemala,320,2015,74852,16252425,0.46055896273940655,351,320,1118115,NA,0.06879681032215193
GTM,Guatemala,320,2020,84311,17915567,0.4706019072686899,1048,320,1368431,NA,0.07638223227877744
HND,Honduras,340,1990,270423,4955302,5.457245592700506,237144,340,156379,NA,0.031557915138169176
HND,Honduras,340,1995,149442,5709010,2.6176517469753953,118578,340,246575,NA,0.04319050062970638
HND,Honduras,340,2000,28461,6574510,0.4328991818401675,11,340,342103,NA,0.052034752399798614
HND,Honduras,340,2005,27934,7458982,0.3745015070421138,72,340,448882,NA,0.06018006210498966
HND,Honduras,340,2010,27288,8317467.000000001,0.32808065243901774,14,340,587503,NA,0.0706348459212402
HND,Honduras,340,2015,38330,9112904,0.42061235364709204,39,340,729855,NA,0.08009027638171104
HND,Honduras,340,2020,39195,9904608,0.39572489895612223,186,340,985077,NA,0.09945643482306417
MEX,Mexico,484,1990,695674,83943135,0.8287443636695245,356454,484,4395355,NA,0.052361101357484445
MEX,Mexico,484,1995,458549,91663290,0.5002537002544857,38717,484,6949276,NA,0.07581307631441114
MEX,Mexico,484,2000,538051,98899845,0.5440362419172649,18451,484,9562878,NA,0.09669254790035313
MEX,Mexico,484,2005,712648,106005199,0.6722764607045358,3390,484,10817810,NA,0.10204980606658735
MEX,Mexico,484,2010,969710,114092961,0.8499297340525678,1567,484,12415222,NA,0.10881672183089366
MEX,Mexico,484,2015,1013691,121858251,0.8318607822460868,4273,484,11923234,NA,0.09784511021744437
MEX,Mexico,484,2020,1197624,128932753,0.9288749151272679,150985,484,11185737,NA,0.08675636515726923
NIC,Nicaragua,558,1990,41421,4173435.0000000005,0.9924917963260479,15605,558,441488,NA,0.10578528238729007
NIC,Nicaragua,558,1995,26619,4652185,0.5721827485364404,577,558,437711,NA,0.094087186988479607
NIC,Nicaragua,558,2000,30389,5069310,0.5994701448520607,332,558,501517,NA,0.09893200455288786
NIC,Nicaragua,558,2005,34919,5438692,0.6420477570710017,228,558,555532,NA,0.10214441266392728
NIC,Nicaragua,558,2010,37345,5824058,0.6412195757665875,76,558,610211,NA,0.10477419696026379
NIC,Nicaragua,558,2015,40261,6223234,0.6469465875780985,461,558,655577,NA,0.10534345968671595
NIC,Nicaragua,558,2020,42167,6624554,0.636525870269908,459,558,718154,NA,0.10840790187535644
PAN,Panama,591,1990,62744,2470946,2.5392703847028626,1350,591,134392,NA,0.05438888587609766
PAN,Panama,591,1995,70848,2739667,2.586007715536231,867,591,132978,NA,0.04853801575154937
PAN,Panama,591,2000,83410,3030333,2.752502777747528,1313,591,136929,NA,0.04518612310924245
PAN,Panama,591,2005,109461,3330222,3.2868979905844116,2163,591,131417,NA,0.03946193376897997
PAN,Panama,591,2010,157788,3642691,4.331632850549223,17552,591,139844,NA,0.03839029991838451
PAN,Panama,591,2015,184710,3968490,4.654415155386558,20256,591,150210,NA,0.03785066864222916
PAN,Panama,591,2020,313165,4314768,7.257980035079522,136007,591,139520,NA,0.032335458128919095
ARG,Argentina,32,1990,1649919,32618648,5.05820780799989,12185,32,430155,NA,0.013187395136671514
ARG,Argentina,32,1995,1595069,34828168,4.57982458336597,7278,32,481968,NA,0.013838453977826223
ARG,Argentina,32,2000,1540219,36870796,4.177341329978338,2371,32,555542,NA,0.015067263532905556
ARG,Argentina,32,2005,1674163,38892924,4.304543931950192,3899,32,805291,NA,0.02070533447163808
ARG,Argentina,32,2010,1805957,40895751,4.416001554782549,4223,32,938639,NA,0.022951993227853917
ARG,Argentina,32,2015,2086301,43075416,4.84336819869598,4284,32,943843,NA,0.02191140765767648
ARG,Argentina,32,2020,2281728,45195777,5.048542477762911,185268,32,1076148,NA,0.023810808695688537
BOL,Bolivia (Plurinational State of),68,1990,73758,6864839,1.0744316072088507,235,68,224693,NA,0.03273099339984521
BOL,Bolivia (Plurinational State of),68,1995,83598,7622334,1.0967506803034346,685,68,283540,NA,0.03719857985756069
BOL,Bolivia (Plurinational State of),68,2000,92658,8418270,1.1006774551065717,354,68,344702,NA,0.04094689288891898
BOL,Bolivia (Plurinational State of),68,2005,107745,9232301,1.1670438388003164,538,68,543766,NA,0.05889820966625763
BOL,Bolivia (Plurinational State of),68,2010,122846,10048597,1.2225189247812407,736,68,779961,NA,0.07761889545376334
BOL,Bolivia (Plurinational State of),68,2015,143008,10869732,1.315653412614037,775,68,824008,NA,0.07580757280860283
BOL,Bolivia (Plurinational State of),68,2020,164121,11673029,1.4059846848662845,6594,68,927244,NA,0.07943473797589297
BRA,Brazil,76,1990,798517,149003225,0.5359058503599502,5333,76,491359,NA,0.003297640034301271
BRA,Brazil,76,1995,741557,162019889,0.45769504261294736,19605,76,730491,NA,0.004508650169486291
BRA,Brazil,76,2000,684596,174790339,0.39166695591796985,~,76,940458,NA,0.0053804918817624125
BRA,Brazil,76,2005,638582,186127108,0.34308919687292405,3653,76,1194575,NA,0.00641806028598478
BRA,Brazil,76,2010,592640,195713637,0.3028097628168854,5229,76,1495404,NA,0.007640775691067455
BRA,Brazil,76,2015,710304,204471759,0.3473848924046279,29522,76,1504231,NA,0.007356668751502255
BRA,Brazil,76,2020,1079708,212559409,0.5079558722333481,363676,76,1897128,NA,0.008925165952075074
CHL,Chile,152,1990,107501,13274617,0.8098237410540733,179,152,493026,NA,0.03714050657732724
CHL,Chile,152,1995,142417,14380864,0.9903229736405268,262,152,499207,NA,0.034713282873685476
CHL,Chile,152,2000,177332,15342350,1.1558333632070708,344,152,511997,NA,0.033371484811648804
CHL,Chile,152,2005,276360,16182713,1.707748261987962,913,152,541745,NA,0.03347677240522031
CHL,Chile,152,2010,375388,17062531,2.200072193275429,1895,152,571842,NA,0.03351448855975705
CHL,Chile,152,2015,639724,17969356,3.5600830658594553,2913,152,618015,NA,0.034392718358966234
CHL,Chile,152,2020,1645015,19116209,8.605341153154372,463310,152,643800,NA,0.03367822563563728
COL,Colombia,170,1990,104277,33102569.000000004,0.3150118046729243,580,170,1009148,NA,0.030485488905710005
COL,Colombia,170,1995,106943,36421438,0.2936265174373401,408,170,1215967,NA,0.033386023912619814
COL,Colombia,170,2000,109609,39629965,0.27658111734390883,235,170,1433940,NA,0.03618322650549906
COL,Colombia,170,2005,106523,42647731,0.24977413218067804,196,170,1883904,NA,0.04417360445271989
COL,Colombia,170,2010,130309,45222699,0.28814954189266767,379,170,2554020,NA,0.05647650530544406
COL,Colombia,170,2015,159407,47520667,0.33544773266755706,341,170,2698688,NA,0.05678977527819633
COL,Colombia,170,2020,1905393,50882884,3.744663922744631,1781002,170,3024273,NA,0.0594359588579924
ECU,Ecuador,218,1990,78663,10230931,0.7688743087017202,634,218,214008,NA,0.020917744435965797
ECU,Ecuador,218,1995,115093,11455205,1.0047223074576144,796,218,326230,NA,0.028478757036648407
ECU,Ecuador,218,2000,151523,12681123,1.1948705173824117,958,218,446380,NA,0.035200352523983874
ECU,Ecuador,218,2005,189893,13825839,1.3734645687686655,12552,218,986599,NA,0.07135906905902781
ECU,Ecuador,218,2010,375253,15011114,2.499834455990408,171136,218,1152897,NA,0.07680289417560882
ECU,Ecuador,218,2015,387513,16212022,2.3902817304343653,133118,218,1130774,NA,0.06974910347395284
ECU,Ecuador,218,2020,784787,17643060,4.448134280561308,503644,218,1127891,NA,0.06392830948826338
FLK,Falkland Islands (Malvinas)*,238,1990,855,1980,43.18181818181818,~,238,255,NA,0.12878787878787878
FLK,Falkland Islands (Malvinas)*,238,1995,868,2501,34.70611755297881,~,238,760,NA,0.3038784486205518
FLK,Falkland Islands (Malvinas)*,238,2000,1067,2893,36.88212927756654,~,238,1262,NA,0.4362253715865883
FLK,Falkland Islands (Malvinas)*,238,2005,1166,2950,39.52542372881356,~,238,1095,NA,0.3711864406779661
FLK,Falkland Islands (Malvinas)*,238,2010,1436,2902,49.48311509303928,~,238,1174,NA,0.4045485871812543
FLK,Falkland Islands (Malvinas)*,238,2015,1571,2836,55.39492242595204,~,238,1370,NA,0.4830747531734838
FLK,Falkland Islands (Malvinas)*,238,2020,1957,3483,56.187194946884865,~,238,1518,NA,0.43583118001722654
GUF,French Guiana*,254,1990,63612,115784,54.940233538312725,6601,254,2840,NA,0.024528432253161057
GUF,French Guiana*,254,1995,70131,137400,51.04148471615721,3301,254,3221,NA,0.02344250363901019
GUF,French Guiana*,254,2000,76649,163163,46.97694943093716,~,254,3640,NA,0.022308979364194088
GUF,French Guiana*,254,2005,86468,202973,42.600739999901464,~,254,3800,NA,0.018721701901238095
GUF,French Guiana*,254,2010,96288,232996,41.32603134817765,~,254,3940,NA,0.01691016154783773
GUF,French Guiana*,254,2015,106108,261007.99999999997,40.65316005639674,~,254,4517,NA,0.017305982958376757
GUF,French Guiana*,254,2020,119249,298682,39.92507081109675,~,254,4595,NA,0.01538425482620312
GUY,Guyana,328,1990,4095,743306,0.5509171189254493,~,328,233318,NA,0.31389225971537965
GUY,Guyana,328,1995,6352,761298,0.8343644670024091,~,328,295292,NA,0.38787964765440075
GUY,Guyana,328,2000,8610,746718,1.1530457281061925,~,328,362157,NA,0.48499835279181697
GUY,Guyana,328,2005,10868,746156,1.4565318780523107,~,328,392555,NA,0.5261031205270748
GUY,Guyana,328,2010,8182,749430,1.0917630732690178,7,328,439233,NA,0.5860894279652535
GUY,Guyana,328,2015,8661,767433,1.1285675752801874,12,328,481258,NA,0.6271009977418224
GUY,Guyana,328,2020,31169,786559,3.9627033699951304,22079,328,438413,NA,0.55738094662956
PRY,Paraguay,600,1990,195884,4223413,4.638049842627278,66,600,297742,NA,0.07049795982538293
PRY,Paraguay,600,1995,186570,4776838,3.9057217347542452,60,600,335845,NA,0.07030696875213269
PRY,Paraguay,600,2000,176608,5323202,3.3177023904033702,23,600,374675,NA,0.07038526811494285
PRY,Paraguay,600,2005,168243,5824095,2.8887406541273792,58,600,545698,NA,0.0936966172426789
PRY,Paraguay,600,2010,160299,6248017,2.565598012937545,115,600,765811,NA,0.12256864858082173
PRY,Paraguay,600,2015,156462,6688746,2.339182860285022,209,600,845591,NA,0.1264199597353525
PRY,Paraguay,600,2020,169567,7132530,2.3773752090772837,5298,600,896484,NA,0.12568948185286286
PER,Peru,604,1990,56688,22071433,0.2568387834174609,724,604,313209,NA,0.01419069618180206
PER,Peru,604,1995,56732,24299168,0.23347301438469004,610,604,505474,NA,0.020802111413855816
PER,Peru,604,2000,66300,26459944,0.25056742372546215,694,604,694144,NA,0.026233766783482233
PER,Peru,604,2005,77877,27866140,0.27946820047555926,1184,604,969002,NA,0.03477345624474721
PER,Peru,604,2010,104706,29027680,0.36071088009789276,1410,604,1299095,NA,0.04475366271090215
PER,Peru,604,2015,154774,30470739,0.5079430466061228,1867,604,1410199,NA,0.046280433172296874
PER,Peru,604,2020,1224519,32971845.999999996,3.7138320978449317,867821,604,1519635,NA,0.04608886624061025
SUR,Suriname,740,1990,18083,405169,4.463075901660789,52,740,177857,NA,0.438969911320955
SUR,Suriname,740,1995,22320,441851,5.051476628999368,50,740,191535,NA,0.4334832330355708
SUR,Suriname,740,2000,27506,470944,5.840609499218591,~,740,211219,NA,0.4485013080111436
SUR,Suriname,740,2005,33662,499461,6.7396653592572795,~,740,248782,NA,0.49810095282714767
SUR,Suriname,740,2010,39713,529126,7.50539569025147,8,740,258715,NA,0.4889478120523278
SUR,Suriname,740,2015,43127,559136,7.713150289017341,5,740,254612,NA,0.45536685171407315
SUR,Suriname,740,2020,47801,586634,8.148351442296219,1481,740,273209,NA,0.4657230913994075
URY,Uruguay,858,1990,98116,3109598,3.1552631562021842,87,858,237486,NA,0.07637192974783236
URY,Uruguay,858,1995,93428,3224275,2.8976436563258408,132,858,233993,NA,0.07257228369168263
URY,Uruguay,858,2000,88874,3319734,2.677142204767008,82,858,235641,NA,0.07098189192266609
URY,Uruguay,858,2005,82317,3321799,2.478084917239123,130,858,298986,NA,0.09000725209442233
URY,Uruguay,858,2010,76303,3359273,2.2714140827494522,229,858,338438,NA,0.1007473938557539
URY,Uruguay,858,2015,78799,3412013,2.309457789287438,380,858,353225,NA,0.1035239314738836
URY,Uruguay,858,2020,108267,3473727,3.116738880171067,28628,858,367060,NA,0.10566748624748001
VEN,Venezuela (Bolivarian Republic of),862,1990,1025009,19632665,5.220936637995911,1750,862,185492,NA,0.009448131468651862
VEN,Venezuela (Bolivarian Republic of),862,1995,1019996,21931087,4.650914019902434,1613,862,241864,NA,0.011028363527991112
VEN,Venezuela (Bolivarian Republic of),862,2000,1013738,24192449,4.190307479825626,207,862,317753,NA,0.013134387510747672
VEN,Venezuela (Bolivarian Republic of),862,2005,1076474,26432445,4.072547961416357,6320,862,437087,NA,0.016536003385233564
VEN,Venezuela (Bolivarian Republic of),862,2010,1347347,28439942,4.737516693951064,217406,862,560528,NA,0.019709182247980673
VEN,Venezuela (Bolivarian Republic of),862,2015,1404448,30081827,4.66875898195944,173989,862,709140,NA,0.023573701158510086
VEN,Venezuela (Bolivarian Republic of),862,2020,1324193,28435943,4.656757822309603,67804,862,5415337,NA,0.19043985986327233
BMU,Bermuda*,60,1990,15683,61630,25.447022553950998,~,60,71681,NA,1.1630861593379846
BMU,Bermuda*,60,1995,16676,63439,26.286669083686693,~,60,42587,NA,0.6713062942354072
BMU,Bermuda*,60,2000,17684,65016.99999999999,27.199040251011276,~,60,14079,NA,0.21654336558130952
BMU,Bermuda*,60,2005,18108,66260,27.328705101116814,~,60,14907,NA,0.2249773619076366
BMU,Bermuda*,60,2010,18547,65388.00000000001,28.364531718358105,~,60,15313,NA,0.23418670092371685
BMU,Bermuda*,60,2015,19212,63695,30.162493131328986,~,60,16225,NA,0.254729570609938
BMU,Bermuda*,60,2020,19739,62273,31.697525412297466,~,60,21107,NA,0.33894304112536733
CAN,Canada,124,1990,4333318,27541323,15.733877417580846,145257,124,994254,NA,0.03610044441220198
CAN,Canada,124,1995,4864778,29164153,16.680676445498005,152125,124,1064305,NA,0.036493602265767845
CAN,Canada,124,2000,5511914,30588379,18.019634188526304,125154,124,1142641,NA,0.03735539565532387
CAN,Canada,124,2005,6078985,32164313,18.899781879376686,167723,124,1185156,NA,0.036846924104985544
CAN,Canada,124,2010,6761226,34147566,19.800023228595563,216574,124,1268057,NA,0.03713462329935902
CAN,Canada,124,2015,7428657,36026668,20.619883581795577,155530,124,1263552,NA,0.03507268560056678
CAN,Canada,124,2020,8049323,37742157,21.32714089446451,198772,124,1292329,NA,0.034240994758195725
GRL,Greenland*,304,1990,9282,55604,16.693043665923316,~,304,9504,NA,0.17092295518308034
GRL,Greenland*,304,1995,7121,55810,12.759362121483605,~,304,11361,NA,0.20356566923490413
GRL,Greenland*,304,2000,6601,56177,11.75036046780711,~,304,13388,NA,0.23831817291774213
GRL,Greenland*,304,2005,6556,56949,11.512054645384467,~,304,14618,NA,0.25668580659888673
GRL,Greenland*,304,2010,6091,56638,10.754263921748649,~,304,15391,NA,0.2717433525195099
GRL,Greenland*,304,2015,6009,56378,10.658412856078613,~,304,16711,NA,0.2964099471425024
GRL,Greenland*,304,2020,5899,56772,10.390685549214401,~,304,17866,NA,0.31469738603536956
SPM,Saint Pierre and Miquelon*,666,1990,1099,6385,17.21221613155834,~,666,483,NA,0.07564604541895066
SPM,Saint Pierre and Miquelon*,666,1995,1320,6389,20.660510251995618,~,666,477,NA,0.07465957113789326
SPM,Saint Pierre and Miquelon*,666,2000,1458,6298,23.150206414734836,~,666,484,NA,0.07684979358526517
SPM,Saint Pierre and Miquelon*,666,2005,1147,6113,18.76329134631114,~,666,426,NA,0.06968755112056274
SPM,Saint Pierre and Miquelon*,666,2010,1017,6361,15.988052193051407,~,666,390,NA,0.061311114604621915
SPM,Saint Pierre and Miquelon*,666,2015,986,5992,16.455273698264353,~,666,400,NA,0.06675567423230974
SPM,Saint Pierre and Miquelon*,666,2020,998,5795,17.22174288179465,~,666,433,NA,0.07471958584987058
USA,United States of America*,840,1990,23251026,252120309,9.22219478955184,464887,840,1726213,NA,0.006846782819070716
USA,United States of America*,840,1995,28451053,265163740.99999997,10.729616686166757,623294,840,1827431,NA,0.006891707716553902
USA,United States of America*,840,2000,34814053,281710914,12.35807747228423,894552,840,1979327,NA,0.007026092712900715
USA,United States of America*,840,2005,39258293,294993509,13.308188757468558,549083,840,2296999,NA,0.007786608619920515
USA,United States of America*,840,2010,44183643,309011469,14.298382886235203,270854,840,2670652,NA,0.008642565949550565
USA,United States of America*,840,2015,48178877,320878312,15.014687873326881,559370,840,2717761,NA,0.008469755974034168
USA,United States of America*,840,2020,50632836,331002647,15.296806976894056,1189312,840,2996223,NA,0.009051960844288958
AUS,Australia*,36,1990,3955213,16960600,23.320006367699257,97915,36,301013,NA,0.01774778014928717
AUS,Australia*,36,1995,4153330,17993083,23.08292581099081,79081,36,341312,NA,0.018969067168755904
AUS,Australia*,36,2000,4386250,18991434,23.095938937523098,71246,36,381836,NA,0.020105696073292833
AUS,Australia*,36,2005,4878030,20178543,24.174342022612834,66786,36,428769,NA,0.021248759139844735
AUS,Australia*,36,2010,5882980,22154687,26.55411019799106,25565,36,486949,NA,0.02197950257658797
AUS,Australia*,36,2015,6729730,23932499,28.11962929571208,57594,36,518158,NA,0.021650810473239756
AUS,Australia*,36,2020,7685860,25499881,30.140768107898232,154129,36,598765,NA,0.023481089970576727
NZL,New Zealand*,554,1990,518047,3398175,15.244859373045827,4666,554,388017,NA,0.11418393696616566
NZL,New Zealand*,554,1995,588617,3674940,16.0170506185135,3758,554,416922,NA,0.11345001551045732
NZL,New Zealand*,554,2000,678813,3858992,17.590422576672875,4923,554,489824,NA,0.1269305559586545
NZL,New Zealand*,554,2005,839952,4135353,20.31149456890379,5703,554,555511,NA,0.13433218397558805
NZL,New Zealand*,554,2010,947443,4370060,21.680320178670314,2523,554,662316,NA,0.1515576445174666
NZL,New Zealand*,554,2015,1039736,4614527,22.531800117325133,1496,554,738044,NA,0.15993925271214146
NZL,New Zealand*,554,2020,1381724,4822233,28.653198632251904,3326,554,806159,NA,0.16717545585209176
FJI,Fiji,242,1990,13283,728575,1.8231479257454621,~,242,90161,NA,0.12374978554026696
FJI,Fiji,242,1995,13001,775428,1.6766224588227403,~,242,106488,NA,0.13732803045543882
FJI,Fiji,242,2000,12719,811011,1.5682894559999803,~,242,131908,NA,0.162646375943113
FJI,Fiji,242,2005,12434,821606,1.5133774582950952,~,242,157045,NA,0.19114393030235904
FJI,Fiji,242,2010,13357,859816,1.5534719056170159,7,242,183607,NA,0.2135421997264531
FJI,Fiji,242,2015,13751,868632,1.5830639442249421,20,242,208568,NA,0.24011088700393263
FJI,Fiji,242,2020,14087,896444,1.5714311211854841,20,242,233856,NA,0.2608707292368514
NCL,New Caledonia*,540,1990,37673,170335,22.117004725981154,~,540,4148,NA,0.02435201221123081
NCL,New Caledonia*,540,1995,43662,193296,22.588154954060094,~,540,4600,NA,0.023797698865987916
NCL,New Caledonia*,540,2000,49651,217263,22.852947809797342,~,540,4941,NA,0.022742022341586003
NCL,New Caledonia*,540,2005,55405,236441,23.43290715231284,~,540,5219,NA,0.02207315990035569
NCL,New Caledonia*,540,2010,61158,253529,24.122684189974322,~,540,5377,NA,0.021208619132328056
NCL,New Caledonia*,540,2015,68881,271062,25.41152946558352,~,540,5584,NA,0.020600453032885466
NCL,New Caledonia*,540,2020,73141,285491,25.619371538857617,~,540,5839,NA,0.02045248361594586
PNG,Papua New Guinea,598,1990,33710,4615843,0.7303108012989177,8089,598,3107,NA,6.731164816480977e-4
PNG,Papua New Guinea,598,1995,33526,5187063,0.6463387855516696,9601,598,4059,NA,7.825237518803993e-4
PNG,Papua New Guinea,598,2000,26304,5847590,0.4498263387138975,7066,598,4552,NA,7.78440348930072e-4
PNG,Papua New Guinea,598,2005,29971,6494902,0.4614542297943834,10003,598,4493,NA,6.917733323766855e-4
